id,clean_token,cluster
442,bottom climber alpinist know pitfall sweaty lead cold belay design manage extreme high output exertion cool cold condition warm beneath layer versatile fast wicking performance baselayer feature dense interior honeycomb construction brush skin softness warmth compressibility smooth jersey exterior glide readily beneath layer flat seam construction eliminate chafe brushed elastic waistband gussete crotch functional      polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program detail fast wicking baselayer fabric capilene feature dense interior honeycomb construction fabric skin brush warmth softness compressibility provide excellent insulation breathability smooth jersey exterior glide easily layer elastic waistband brush skin softness functional gussete crotch unimpeded mobility fabric      polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program weight,3
443,crew fundamental funhog lifestyle crew nonchalantly flow turn bowl catch ride depot capilene versatile fast wicking performance baselayer fabric provide excellent insulation ultimate comfort skin dense interior honeycomb construction brush warmth softness compressibility smooth jersey exterior glide readily beneath layer detail include collar raglan sleeve single piece shoulder panel merge shoulder strap      polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program detail fast wicking baselayer fabric capilene feature dense interior honeycomb construction fabric skin brush warmth softness compressibility provide excellent insulation breathability smooth jersey exterior glide easily layer collar yoke raglan sleeve single piece shoulder panel merge pack straps fabric      polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program weight mexico,3
444,guidewater pant drift boat flat skiff spring creek supermarket airliner create guidewater pant specifically situation need pant water specific feature include zippered pocket mesh drainage pocket remarkably fast time fishing pant choice angler comfortable zippered construct waist stretch section belt loop guidewater ideal pretty activity wear pant find wear lightweight recyclable weave nylon fabric protection recyclable common thread recycle program detail recyclable lightweight weave nylon fabric durable quick provide protection pocket zippered rear pocket mesh drainage construct waist stretch section maximum comfort fabric      nylon durable water repellent finish protection recyclable common thread recycle program weight      thailand,-1
445,guidewater shirt shirt jacket shacket guidewater like traditional canvas fishing shirt deceive repel breeze drizzle spray soft shell performance bonus casual good look adapt grocery post fishing dinner scream fish geek fast stretch nylon durable water repellent finish provide protection self fabric secure roll sleeve snapdown collar remain unflappable boat wide open hidden daisy chain snap placket cuff brush mesh pocket zippered hook loop chest pocket essential close hand recyclable common thread recycle program detail stretch woven nylon finish provide protection durable quick deliver stretch self fabric secure sleeve roll snapdown collar will flap boat zipper hook loop chest pocket hidden daisy chain leave label snap placket cuffs brush mesh pocket provide skin comfort fabric stretch woven nylon dobby weave durable water repellent finish recyclable common thread recycle program weight      costa rica,-1
446,neck warm synthetic baselayer deep freeze bridger bowl work outer layer early season ascent soft stretchy compressible capilene smooth jersey face glide beneath layer internal grid structure retain warmth wick perspiration breathe deep zipper forward seam slight drop tail plus discreet zippered chest pocket easily access beneath layer      polartec power polyester      recycle spandex gladiodor natural odor control garment recyclable common thread recycle program detail warm baselayer fabric capilene offer great stretch breathability compressibility interior grid wick moisture trim bulk provide warmth smooth jersey face slide easily beneath layer neck easy climate control back draft flap zipper garage raglan sleeve seam will chafe beneath straps vertical zippered chest pocket hold essential easily access drop tail fabric      polartec power polyester      recycle spandex gladiodor natural odor control garment recyclable common thread recycle program weight      costa rica,3
447,caribou north wind shirt akin north wind caribou cover      mile annual migration reach speed caribou north wind shirt feature artist nick wroblewski illustration nature dynamic energy print phthalate free ringspun organic cotton shirt tape shoulder seam softness recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
448,cerro torre shirt interminable spirit cerro torre rise hardship patagonia unforgiving landscape depict cerro torre shirt artist penny otwell print ringspun organic cotton fabric phthalate free shirt tape shoulder seam chafe recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight      ,4
449,logo visor like fortuitous cloud visor keep shadow temper wilt effect organic cotton canvas stay soft cool skin adjustable rear buckle elastic snug coolmax headband wick moisture dark underbill reduce glare logo center tonal detail adjustable rear buckle elastic snug coolmax headband wick moisture dark underbill reduce glare fabric      organic cotton canvas weight      china,-1
450,long haul runner long haul backcountry mile clean silhouette coverage chafe traditional running short fast polyester      recycle microdobby treat deluge durable water repellent finish build moisture wicke liner extend waistband interior drawcord provide comfortable crossover vent seam allow necessary range motion gussete inseam      size provide chafe free comfort center mesh envelope pocket secure energy reflective heat transfer logo graphic visible recyclable common thread recycle program detail microdobby polyester shell fabric silky soft ultra lightweight highly breathable quick recyclable lightweight breathable moisture wicking build liner extend waistband comfortable interior drawcord rear center mesh envelope pocket essential secure crossover vent seam necessary range motion gussete inseam chafe free comfort reflective heat transfer logo graphic      inseam fabric body       deni polyester      recycle microdobby deluge durable water repellent finish lining       microdeni polyester crepe moisture wicke performance recyclable common thread recycle program weight      vietnam,0
451,shirt versatile shirt long sleeve block high noon style fish scout break trekking kalahari supremely comfortable blend      recycle polyester nylon provide highly breathable quick wrinkle resistant comfort benefit protection versatile convertible sleeve roll snap tight snap chest pocket snap placket recyclable common thread recycle program detail recycle polyester recycle nylon yarn provide protection highly breathable quick wrinkle resistant soft snap chest pocket snap placket convertible sleeve roll secure snaps modest tail fabric      recycle polyester      nylon recyclable common thread recycle program weight       vietnam,-1
452,compound cargo pant short ultimate pant build withstand daily abuse cargo pocket model vintage army block compound cargo perfect trail stash climbing shoe multitool spare salami beer additional pocketing include generous drop rear hidden button flap closure tough      organic cotton ripstop tear strength standard material hardy lightweight ready action inseam size short      regular      long      recyclable common thread recycle program detail lightweight durable organic cotton ripstop feature block generous wide entry drop pocket seam cargo pocket hidden button flap rear pocket hidden button flap inseam fabric      organic cotton ripstop recyclable common thread recycle program weight      thailand,-1
453,compound cargo short cargo pocket pull vintage army block compound cargo short perfect stash spare digicam protein pocket include drop rear hidden button flap tough lightweight      organic cotton ripstop tear strength standard material ultimate cargo build everyday update slightly trimmer will look like rush theta inseam size recyclable common thread recycle program detail update regular grow waistband lightweight durable organic cotton ripstop generous wide entry drop pocket seam cargo pocket hidden button flap rear pocket hidden button flap inseam fabric      organic cotton ripstop recyclable common thread recycle program weight      thailand,-1
454,continental pant straight cramp corner pack good hole wall bistro amalfi continental pant virtually indestructible wrinkle beat polyester nylon blend durable water repellent finish give slightly freedom movement quickly wick moisture drop pocket cargo pocket zipper hook loop closure rear zippered pocket inseam size recyclable common thread recycle program detail wrinkle resistant fast polyester nylon blend button closure pocket drop zipper hook loop closure pocket zippered cargo pocket cargo security hook loop closure quick entry finish inseam fabric      polyester nylon finish recyclable common thread recycle program weight       vietnam,2
455,guidewater wader king build guidewater wader tough puncture resistant waterproof breathable wader planet course stop nope extremely lightweight offer groundbreaking level comfort convenience word ultimate wader start strategically place vary weight proprietary waterproof breathable polyester microfiber fabric package hydrostorm barrier accord specific breathablility toughness need result durability flexibility resort excessive heavy sweat trap multiple layer revolutionary merino wool grid line neoprene bootie increase warmth double normal nylon face neoprene wick perspiration create guilt induce level foot comfort advanced version innovative internal suspension system allow easy conversion waist height critical quick relief have remove jacket fight sticky zipper feature sculpt upper reduced drag heavy current anatomically design left right bootie build fabric gravel guard abrasion resistant scuff zone high filtration mesh drain strip field repair include detail polyester microfiber shell proprietary waterproof breathable hydrostorm barrier deluge durable water repellent finish highly durable puncture resistant excessive multiple layer weight inside zippered main pocket piggyback mesh pocket internal tool loop flip quick access unique waist mount suspender allow easy conversion chest waist height provide quick relief have remove jacket fight hard operate zipper post slot design suspender offer security wade deep roll waist high comfort anatomically curve knee modify joint crotch inside seam position away wear zone specifically design left right bootie build heavyweight reinforcement fabric gravel guard abrasion resistance scuff zone build heavyweight reinforcement fabric gravel guard abrasion resistance scuff zone high filtration drain strip          gripper elastic gravel guard cuffs conceal stainless steel lock boot hook secure cuff boot avoid line catch stretch wade belt quick release duraflex stealth buckle provide smooth function easy adjustable field repair include fabric upper layer deni twill woven polyester microfiber shell proprietary waterproof breathable hydrostorm barrier deluge finish torso layer polyester microfiber reinforcement fabric proprietary waterproof breathable hydrostorm barrier deluge finish seat layer       polyester double weave microfiber reinforcement fabric proprietary hydrostorm barrier deluge finish gravel guard       polyester microfiber double weave deluge finish abrasion resistant scuff patch high filtration polyester mesh      recycle drainage strip bootie merino wool grid line neoprene abrasion resistant fabric weight      china,11
456,critical mass build wheel commute critical mass overflow possibility main compartment contoured base protect content provide structure removable padded computer sleeve suspend small laptop ground pair detachable external waist strap create independent laptop sling cover flap overlap side rain pocket close water resistant zipper external pocket hold cell phone power brick adjustable shoulder strap stowable waist strap topside carry handle reflective strip well visibility light deni polyester      recycle polyurethane coating durable water repellent finish detail main compartment removable modular padded computer sleeve attach removable waistbelt create computer sling free valuable space internally large elastic stuff pocket hold jacket sweater fully suspend computer sleeve hold          laptop safely ground internal zippered security pocket organization outside pocket cover flap water resistant zipper external pocket easy access water bottle cell phone power brick main shoulder strap detachable fleece lined electronics pocket light color lining make content easy find topside carry handle shoulder strap fully adjustable detachable waistbelt secure stow need flap overlap side rain reflective strip improve visibility light hold        laptop fabric      deni recycle polyester lining       deni polyester polyurethane coating durable water repellent finish weight      vietnam,1
457,hiking crew sock mount mendel long foot approach cold numb belay count versatile hiking sock foot warm range condition feature variable knit felt merino wool construction increase cushion heel banish excess heat moisture arch loop lintoe construction provide additional comfort fabric package combine natural performance benefit warmth merino wool chlorine free brawn wicking property nylon polyester spandex height      detail wool blend strategically knit ideal balance durability wicke performance warmth soft plush merino wool footbed chlorine free itch free maintain durability cushion lifetime sock loop lintoe construction create small flat seam possible comfort fabric chlorine free merino wool nylon polyester spandex weight     ,7
458,nano puff cult classic ambassador tester nano earn unanimous rave versatility surprising warmth terrific performance superlight frill package weather resistant wear insulate shell snowstorm trim pull chilly rock pitch foothold warm light belay parka duty quick alpine dash wind block moisture shed durable water repellent finish recycle polyester shell deni glide effortlessly wear outer midlayer bulk hydrophobic highly compressible primaloft trap heat remarkable efficiency deep zipper allow easy ventilation nano pack practically stuff single chest pocket carabiner clip loop recyclable common thread recycle program detail versatile gram primaloft polyester insulation provide excellent warmth compressibility ultralight face fabric shed water block wind deep center zipper allow easy ventilation stuff self storage leave chest pocket elasticize cuff seal wind trap warmth fabric shell lining deni recycle polyester durable water repellent finish insulation primaloft polyester recyclable common thread recycle program weight       vietnam,-1
459,araveto      slim stand collar araveto      jacket perfect midweight layer piece stand fleece sweater spring chill like cousin araveto jacket hoody ultrasoft pullover microdeni polyester double side fleece trim capilene fabric cuff simultaneous wicking insulation recyclable common thread recycle program detail      pullover soft brush polyester fleece stand collar capilene trim cuff fabric microdeni polyester double side fleece recyclable common thread recycle program weight       vietnam,-1
460,araveto hooded deep chill foggy post surf breakfast burrito araveto soft brush polyester double side fleece fend shake hoody keep head toasty sturdy capilene trim collar cuff wick moisture recyclable common thread recycle program detail hood jacket soft brush polyester fleece stand collar line capilene fabric superior wicke extra neck protection build hood handwarmer pocket capilene fabric trim collar cuff fabric microdeni polyester double side fleece recyclable common thread recycle program weight       vietnam,-1
461,araveto hearty spend snake high water finish pint good friend araveto jacket extra soft brush polyester double side fleece capilene trim handwarmer pocket fend high country cold woolen texture slim soft hand bestow requisite country elegance evening stout fire recyclable common thread recycle program detail soft brush polyester fleece stand collar handwarmer pocket capilene trim cuff fabric microdeni polyester double side fleece recyclable common thread recycle program weight      vietnam,-1
462,custodian pant graveyard shift advantage quit time dawn patrol custodian pant define strong work ethic tough comfortable      organic cotton canvas flat generous wide entry pocket welt pocket button closure inseam size short      regular      long      recyclable common thread recycle program detail lightweight organic cotton canvas button closure flat offset seam generous wide entry pocket welt pocket inseam fabric      organic cotton canvas recyclable common thread recycle program weight      thailand,5
463,custodian pant short graveyard shift advantage quit time dawn patrol custodian pant define strong work ethic tough comfortable      organic cotton canvas flat generous wide entry pocket welt pocket button closure inseam size short      regular      long      recyclable common thread recycle program detail lightweight organic cotton canvas button closure flat offset seam generous wide entry pocket welt pocket inseam fabric      organic cotton canvas recyclable common thread recycle program weight      thailand,5
464,daily grind fully shoulder keep move unchallenged daily grind minimalist design protect small laptop help stay organize main pocket stretch weave internal sleeve access simple flap hook loop closure organizer pocket zippered security pocket small gear fingertip easy access document sleeve hold airline ticket reading material notebook carry long adjustable shoulder strap mount handle denier recycle polyester double weave polyurethane coating durable water repellent finish detail flap access main compartment hook loop closure stretchwoven sleeve zipper organizer pocket internal zippered security pocket zipper organizer pocket detachable chain easy access document sleeve long adjustable shoulder strap mount carry handle fully protect content hold laptop fabric      deni recycle polyester double weave lining      deni polyester polyurethane coating durable water repellent finish shoulder strap      polyester spacer mesh weight      vietnam,1
465,baby baggie apron dress lively dress keep surfer girl delightful state comfort baby baggie apron dress soft lightweight       supplex nylon durable water repellent finish manage spill adjustable double snap closure cross strap accommodate growth spurt self adjusting elasticize durable novelty stitching pocket match diaper cover easy stay elastic waist swim diaper knee length recyclable common thread recycle program detail durable fast lightweight supplex nylon fabric crossback strap adjustable double snap accommodate growth spurt elasticize diaper cover easy stay elastic waist double swim cover knee length fabric       supplex nylon durable water repellent finish recyclable common thread recycle program weight      costa rica,-1
466,baby baggie short planet cover water amphibious baggie build soft quick short       supplex nylon fabric durable water repellent finish shed water make cleanup easy elasticized waistband comfortable little extra room backside cover diaper inseam recyclable common thread recycle program detail fast lightweight supplex nylon fabric elasticize waistband internal drawcord generous accommodate diaper inseam fabric       supplex nylon durable water repellent finish recyclable common thread recycle program weight      costa rica,14
467,baby circus shirt animal savanna work infuse circus shirt spirit happy camaraderie artist mati mcdonough work print organic cotton phthalate free fabric yarn ringspun softness tape shoulder seam screen print neck label will chafe neck stretch easy recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
468,guidewater wader build guidewater wader tough puncture resistant waterproof breathable wader planet course stop nope extremely lightweight offer groundbreaking level comfort convenience word ultimate wader start strategically place vary weight proprietary waterproof breathable polyester microfiber fabric package hydrostorm barrier accord specific breathablility toughness need result durability flexibility resort excessive heavy sweat trap multiple layer revolutionary merino wool grid line neoprene bootie wick perspiration create guilt induce level foot comfort advanced version innovative internal suspension system allow easy conversion waist height critical quick relief have remove jacket fight sticky zipper feature sculpt upper reduced drag heavy current anatomically design left right bootie build fabric gravel guard abrasion resistant scuff zone high filtration mesh drain strip field repair include detail polyester microfiber shell proprietary waterproof breathable hydrostorm barrier deluge durable water repellent finish highly durable puncture resistant excessive multiple layer weight inside zippered main pocket piggyback mesh pocket internal tool loop flip quick access unique waist mount suspender allow easy conversion chest waist height provide quick relief have remove jacket fight hard operate zipper post slot design suspender offer security wade deep roll waist high comfort anatomically curve knee modify joint crotch inside seam position away wear zone specifically design left right bootie build heavyweight reinforcement fabric gravel guard abrasion resistance scuff zone build heavyweight reinforcement fabric gravel guard abrasion resistance scuff zone high filtration drain strip          gripper elastic gravel guard cuffs conceal stainless steel lock boot hook secure cuff boot avoid line catch stretch wade belt quick release duraflex stealth buckle provide smooth function easy adjustable field repair include fabric upper layer deni twill woven polyester microfiber shell proprietary waterproof breathable hydrostorm barrier deluge finish torso layer polyester microfiber reinforcement fabric proprietary waterproof breathable hydrostorm barrier deluge finish seat layer       polyester double weave microfiber reinforcement fabric proprietary hydrostorm barrier deluge finish gravel guard       polyester microfiber double weave deluge finish abrasion resistant scuff patch high filtration polyester mesh      recycle drainage strip bootie merino wool grid line neoprene abrasion resistant fabric weight      china,11
469,baby duality reversibility season versatility virtue baby duality jacket wind resistant shell      recycle polyester treat deluge durable water repellent finish resist weather breathable      recycle polyester microdeni fleece provide fuzzy warmth duality protective chin flap zipper garage spandex bind hood cuff waist seal chill fleece handwarmer pocket elbow patch reflective logo shell reflective zipper reflective logo recyclable common thread recycle program detail reverse water wind resistant deluge durable water repellent treat polyester shell cozy microdeni fleece fleece handwarmer pocket elbow patch spandex bind cuff waist hood hold shape seal cold reflective logo side reflective zipper shell fabric shell       recycle polyester deluge durable water repellent finish fleece       recycle polyester recyclable common thread recycle program weight      china,-1
470,baby live simply deer shirt live simply deer shirt capture artist geoff mcfetridge rendering minimalist forest lifestyle print organic cotton tape shoulder seam screen print neck label will chafe phthalate free toxic ribbing neck stretchy easy recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
471,baby live simply seal shirt swim fish haul simple life live simply seal shirt capture artist geoff mcfetridge rendering minimalist pinnipe lifestyle print organic cotton tape shoulder seam screen print neck label will chafe phthalate free toxic ribbing neck stretchy easy recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
472,double haul need single clipper time kitchen sink fortunately double haul easily separate modular component carry need need large hold hydration reservoir convert stand waist sling pack rectangular chest pack affectionately know single haul organize necessity separately chest sling pack durable polyester      recycle double weave double haul feature stretch waist belt shoulder strap quick release duraflex stealth buckle smooth function profile easy adjustment detail durable polyester double weave chest pack backpack modular construction multiple configuration stretch waist belt adjustable quick release duraflex stealth buckle smooth function profile easy adjustment chest pack wear main pocket internal elastic mesh drop pocket tool attachment point external zippered pocket fold flap stretch pocket backpack wear waist pack stretch mesh pocket water reservoir external stretch mesh pocket zipper brush stretch shoulder strap maximum comfort stretch woven nylon panel provide minimal water absorption highly snag resistant offer friction fabric body deni polyester      recycle double weave lining deni polyester body lining polyurethane coating mesh pocket      stretch woven nylon panel      stretch woven nylon spandex body lining panel durable water repellent finish weight      vietnam,-1
473,sweater      foot chasm view bivy vertigo induce panorama diamond alpenglow rockie chilly season sweater come deliver minimal weight superb compressibility high loft warmth ripstop shell       deni durable water repellent finish look sharp tear resistant windproof recycle polyester detail include quality fill power goose quilt construction exterior zippered pocket stretch mesh interior chest pocket double zippered stuff sack carabiner clip loop drawcord detail superlight windproof water resistant shell high tear strength quilt construction stabilize premium fill power goose external pocket zippered handwarmer internal pocket zippered stretch mesh double stuff sack carabiner clip loop nylon bind elastic cuff drawcord fabric shell lining       deni recycle polyester ripstop deluge durable water repellent finish insulation fill power premium european goose weight       china,-1
474,baby synch cardigan springtime temperature fluctuate like path windblown leaf shelter nature whimsy soft warm baby synchilla cardigan      synchilla polyester      recycle double face fleece durable easy care flat seam construction help prevent chafe zipper back fleece wind flap spandex bind hood opening cuff seal chilly draft generously sized accommodate layer hand label inside recyclable common thread recycle program detail back fleece wind flap spandex bind hood sleeve open fully flat seamed eliminate chafe generously size easy layering hand label inside fabric      polyester      recycle double face fleece recyclable common thread recycle program weight      colombia,-1
475,baby synch vest baby bouldere circuit include mantle camp duffel traverse park bike cooler little free explore ultra soft vest plush      polyester      recycle double face fleece wrap durable quick warmth vest feature entry back wind flap tapered nonchafing stand collar drop tail maximum coverage hand label inside recyclable common thread recycle program detail recycle recyclable polyester fleece wind flap zipper taper stand collar drop tail hand label inside fabric      polyester      recycle double face fleece recyclable common thread recycle program weight      colombia,-1
476,baby shirt fair tagging plus time artist jason stowell capture octopus gleeful short live time shirt soft ringspun organic cotton print phthalate free toxic neck stretch easy screen print neck label will chafe tender skin recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
477,runshade power pasta feed gear check sleep advantage help grand canyon plus mile pound descent lung burning climb comfortable wear runshade lightweight breathable polyester jersey durable wick moisture provide protection quickly improve deep center vent body heat stand mini mock neck tall additional protection update raglan sleeve panel reduce seam chafing hydration pack strap left zipper stealth pocket hold essential reflective heat transfer logo keep visible recyclable common thread recycle program detail moisture wicke runshade fabric super soft provide protection collar band offer great neck protection minimal bulk deep center zipper clean finish skin comfort raglan sleeve panel seam pack strap zippered pocket leave secure storage reflective heat transfer logo fabric      polyester jersey recyclable common thread recycle program weight      vietnam,-1
478,patrol shirt week boat trip indo bali overdone forestall sunstroke wear long sleeve patrol shirt endure travel test function forward protection swelter spot world polyester ripstop fabric provide conditioning protection cool mesh center vent vent allow maximum ventilation double layer collar stand extra protection stay hide snap collar point recyclable common thread recycle program detail lightweight quick polyester provide protection double layer collar convert stand collar extra protection collar stay crisp thank hide snap collar point cool mesh center vent vent facilitate flow ventilation mesh line button chest pocket inset zipper pocket right self fabric secure roll sleeve button cuffs fabric      polyester ripstop protection recyclable common thread recycle program weight      vietnam,-1
479,bimini south kanab temperature decidedly upward swing expose landscape bimini provide welcome retreat cool           nylon fabric shed water quickly light hand temper tropical glare supple rear drape shield neck sear detail generous floatable foam bill dark underside glare moisture wicke coolmax headband elastic webbing adjustable buckle fine tune detail drape cover entire neck adjustable rear buckle elastic snug coolmax headband wick moisture dark underbill reduce glare fabric      nylon durable water repellent finish weight      china,-1
480,borderless messenger short pair lightweight stretchy capri dicey lead deck bouldere topout wickedly durable protective allow range nomadic motion limber combination nylon      recycle spandex backpack trek partially elasticize waistband ride incognito waist belt gussete crotch will restrict stride pocket detail include wide entry zipper hidden security pocket inseam size recyclable common thread recycle program detail supple soft blend recycle nylon spandex total mobility light drape fast time abrasion resistance provide protection partially elasticize waistband wide range motion generous wide entry drop pocket leave pocket internal hide security pocket zipper welt pocket gussete crotch inseam fabric nylon      recycle spandex durable water repellent finish recyclable common thread recycle program weight      vietnam,2
481,duck pant essential wear splitting drive nail apply little chew crack joint classic come substantial light supple organic cotton canvas style dictate function flat slant entry pocket welt button rear pocket garment wash inseam size regular version      short      long recyclable common thread recycle program detail supple organic cotton classic flat styling slant entry pocket welt button rear pocket inseam fabric organic cotton canvas recyclable common thread recycle program weight       thailand,5
482,duck pant short essential wear splitting drive nail apply little chew crack joint classic come substantial light supple organic cotton canvas style dictate function flat slant entry pocket welt button rear pocket garment wash inseam size regular version      short      long recyclable common thread recycle program detail supple organic cotton classic flat styling slant entry pocket welt button rear pocket inseam fabric organic cotton canvas recyclable common thread recycle program weight thailand,5
483,duck short life require welder time good scotch ready come versatile wickedly comfortable duck short basket weave canvas amiable shop project meet client organic cotton canvas feel light supple skin classic flat styling include slant entry pocket welt button pocket inseam size recyclable common thread recycle program detail supple durable organic cotton button closure classic flat styling slant entry pocket welt button pocket inseam fabric organic cotton basket weave canvas recyclable common thread recycle program weight thailand,5
484,borderless trek pant ruby crest trail direction move shift terrain borderless trek pant stretchy blend nylon      recycle spandex weave soft flexible fabric equal part tough comfortable offer protection waist include partially elasticize band motion friendly gussete crotch ensure dexterity stream crossing talus pocket round generous pocket brigade inseam size recyclable common thread recycle program detail supple soft blend recycle nylon spandex total mobility light drape fast time abrasion resistance provide protection partially elasticize waistband support wide range motion generous wide entry drop pocket leave pocket internal hide security pocket additional welt pocket right pocket zipper welt pocket gussete crotch inseam fabric nylon      recycle spandex durable water repellent finish recyclable common thread recycle program weight      vietnam,2
485,borderless trek pant technical performance wide spectrum mountain temperature versatile pant quickly coverage pant short match prevail condition nylon      recycle spandex fabric lend durability rough terrain excellent airflow generous stretch mobility protection motion inspire feature include gusseted crotch partially elasticize waistband pocket thigh hidden security pocket pant inseam size short inseam         recyclable common thread recycle program detail supple soft blend recycle nylon spandex total mobility light drape fast time abrasion resistance provide protection partially elasticize waistband support wide range motion pocket leave pocket internal hide security pocket additional welt pocket right pocket zipper welt pocket gussete crotch convert pant short pant inseam short inseam        fabric nylon      recycle spandex durable water repellent finish recyclable common thread recycle program weight      vietnam,2
486,half mass size ride bike finely tune hold worth gear half mass main compartment backside contoured base protect content provide structure inside removable padded computer sleeve cradle laptop ground pair removable external waist strap create independent laptop sling cover flap overlap side rain pocket close water resistant zipper external pocket cell phone power brick feature topside carry handle adjustable shoulder strap stowable waist strap reflective strip well visibility light deni polyester      recycle polyurethane coating durable water repellent finish detail main compartment removable modular padded computer sleeve attach removable waistbelt create computer sling free valuable space internally large elastic stuff pocket hold jacket sweater fully suspend computer sleeve hold          laptop safely ground internal zippered security pocket organization outside pocket cover flap access water resistant zipper external pocket easy access water bottle cell phone power brick light color lining make content easy find topside carry handle shoulder strap fully adjustable detachable waistbelt secure pedaling stow need flap overlap side rain reflective strip improve visibility light hold        laptop fabric      deni recycle polyester lining       deni polyester polyurethane coating durable water repellent finish weight vietnam,-1
487,crew come moisture long sleeve control issue quick wicke fast super breathable soothe overcooked skin layer cool condition crew feel silky feature athletic knit collar softness raglan sleeve reduce chafe pack      recycle polyester gladiodor natural odor control garment come tuckable length provide protection recyclable common thread recycle program detail silky soft capilene light technical baselayer fabric fast highly breathable sleek provide protection wear layer cool temp knit collar soft skin raglan sleeve reduce chafe beneath pack strap long tuck fabric      recycle polyester gladiodor natural odor control garment protection recyclable common thread recycle program weight     ,3
488,graphic crew choice rest include ultimate frisbee longboarde avenue quick mile trail crew combine quick fast wicke moisture management street worthy look silky soft livable super breathable light weight capilene performance baselayer fabric soothe overcooked skin layer cool condition sublimated graphic will impede breathability knit collar soft long tuck      recycle polyester gladiodor natural odor control garment protection recyclable common thread recycle program detail silky soft capilene light technical baselayer fabric fast highly breathable sleek provide protection wear layer cool temp knit collar soft skin graphic element sublimate fabric will impede breathability wicking performance sleeve long tuck fabric      recycle polyester gladiodor natural odor control garment protection recyclable common thread recycle program weight     ,3
489,fitz study shirt unveil fitzroy massif command bend light spectrum artist susie billing capture rare cloudless patagonia canvas supersoft      organic cotton shirt tape shoulder seam chafe free doublestitche sleeve strengthen finish coverstitche neck armhole recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
490,flyfish athabasca poster patrik ondrus line athabasca river jasper national park alberta canada year tribute human adventure near collection photograph speak passion beauty life spend outside photo appear exclusively site catalog wall retail store specialty outdoor clothier world excited select photo available poster hope brighten space inspire outside detail dimensions      photo dusan smetana fabric print recycle paper print,6
491,fish shirt life colorful fish shirt feature original artwork geoff mcfetridge print organic cotton shirt feature tape shoulder seam chafe ringspun yarn softness phthalate free easy environment recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,4
492,freedom roam shirt global warming habitat destruction need animal migrate shift habitat urgent difference migrating remain boundary difference life extinction freedom roam initiative strive connect north america critical habitat ensure survival large mammal dollar sale shirt cause original artwork ryan supersoft      organic cotton jersey recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight     ,-1
493,logo shirt patagonia timeless logo shirt homage pioneer spirit resonate schooler alike screen print organic cotton phthalate free shirt ringspun yarn soft hand tape shoulder seam prevent chafing recyclable common thread recycle program detail ringspun yarn soft hand tape shoulder seam screen print phthalate free fabric      organic cotton recyclable common thread recycle program weight      ,4
494,active boxer brief fuss travel companion skivvy love sink creek bath flash quick wicke underwear breathe exceptionally keep comfortable condition expose elastic waistband brush chafe softness coverstitche smooth glide beneath short pant         inseam size easy access supportive panel polyester      recycle moisture wicke performance recyclable common thread recycle program detail moisture wicke capilene fabric open knit weave breathability brush elastic waistband skin softness supportive panel cover stitch smooth glide short pant will restrict mobility inseam size        fabric polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program weight     ,-1
495,active brief featherweight quick wicking brief comfortable travel kayak stubborn nonbinding waistband brush skin softness elastic opening provide supple constrict reverse stitching chafe free comfort easy access functional supportive panel polyester      recycle moisture wicke performance gladiodor natural odor control garment recyclable common thread recycle program detail moisture wicke capilene fabric open knit weave breathability elastic opening provide supple constriction stitch bind reverse chafe free comfort bind quick waistband brush comfort fabric polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program weight,3
496,bottom loose madden crowd search undone capilene fabric balance fast performance lightweight insulation open knit polyester      recycle provide exceptional breathability wick perspiration flash pant ultimate comfort beneath layer chilly feature elastic waistband brush softness seam forward eliminate chafe gussete crotch functional gladiodor natural odor control garment recyclable common thread recycle program detail capilene fabric open knit invite airflow provide excellent wicking endurance activity warm moderate temperature fast capilene fabric insulate chilly wear beneath layer elastic waistband brush skin softness seam forward well freedom chafe functional gussete crotch unimpeded mobility fabric polyester      recycle gladiodor natural odor control garment recyclable common thread recycle program weight       mexico,3
